dataset_base,imputed_file,original_file,method,missing_rate,n,rmse,nrmse,nrmse_mode,wd,jsd,js_distance,bins_mode,bins_used
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr40_Linear_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Linear,,884,89711155.04508966,0.05330540191098366,range,9795521.55184766,0.6094973314322475,0.7807031006933733,fd,57
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr10_Mean_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Mean,,884,87215683.02946427,0.051822619321865666,range,17542653.47282225,0.01828038082980707,0.13520495859918402,fd,58
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr20_Mean_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Mean,,884,134706604.1348741,0.08004121304495752,range,38376129.396174006,0.6068786284504212,0.7790241513909701,fd,57
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr30_Mean_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Mean,,884,152157420.951904,0.09041030040805291,range,54546605.574942075,0.6121889541047554,0.7824250469564196,fd,57
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr40_Mean_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Mean,,884,182512596.70142406,0.10844701883613961,range,74155255.73064971,0.6286071349068065,0.7928474852749465,fd,57
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr10_SVD_KNN_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,SVD_KNN,,880,99149519.12799944,0.058913576173914815,range,8230370.752109584,0.0635012673761167,0.2519945780688876,fd,61
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr20_SVD_KNN_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,SVD_KNN,,880,148016779.81476742,0.08794997604957952,range,20301357.09209203,0.5952551836250479,0.7715278242714568,fd,58
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr30_SVD_KNN_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,SVD_KNN,,880,181299552.291786,0.10772624091549941,range,19034992.22717661,0.5914547896597224,0.7690609791555689,fd,58
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr40_SVD_KNN_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,SVD_KNN,,860,219476501.61888197,0.13041509269727988,range,23788366.365770727,0.5972335402926487,0.7728088640101437,fd,58
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr10_SVD_KNN_Hankel_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,SVD_KNN_Hankel,,884,37358571.998461366,0.022198061034856813,range,6606912.066146968,0.01010945361657108,0.10054577871084931,fd,65
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr20_SVD_KNN_Hankel_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,SVD_KNN_Hankel,,884,74332968.12424655,0.04416784890471855,range,15846851.509770317,0.5932317603565813,0.7702153986753195,fd,57
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr30_SVD_KNN_Hankel_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,SVD_KNN_Hankel,,884,89115350.48731254,0.05295138126107961,range,23944849.56208553,0.5942688789346723,0.7708883699568131,fd,57
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr40_SVD_KNN_Hankel_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,SVD_KNN_Hankel,,884,140376278.22728324,0.08341007231388857,range,43493932.13034678,0.6104237739612,0.7812962139683002,fd,58
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr10_Spline_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Spline,,884,43160984.235970795,0.025645791879679768,range,2957315.597781822,0.06575172188371953,0.25642098565390375,fd,57
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr20_Spline_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Spline,,884,79178567.23305842,0.04704705169577501,range,10250629.392361194,0.649877335933053,0.806149698215569,fd,57
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr30_Spline_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Spline,,884,112818077.13657653,0.06703528609755353,range,14734738.742983578,0.0765476010751246,0.27667237136209427,fd,57
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr40_Spline_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Spline,,884,112798805.3580115,0.06702383501433615,range,15288699.122328326,0.5724576376853701,0.7566093031977402,fd,57
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_ARIMA_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,ARIMA,,1001,11768425.63732001,0.012630807997780503,range,1510975.7878713077,0.002777515293867394,0.052702137469626355,fd,146
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_ARIMA_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,ARIMA,,1001,32489499.86644627,0.034870308689009165,range,2846772.1914085927,0.0073436197157425095,0.08569492234515712,fd,156
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_ARIMA_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,ARIMA,,1001,35503253.6401599,0.03810490832378512,range,3638651.34081846,0.011940716195241898,0.10927358416031707,fd,164
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_ARIMA_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,ARIMA,,1001,46639976.573523946,0.05005772286592073,range,4472275.662107612,0.019323864757026146,0.13901030449943683,fd,170
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_HoltWinters_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,HoltWinters,,1001,8538804.94887868,0.009164522865128576,range,1209070.2341355484,0.0021045371279063783,0.04587523436350356,fd,144
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_HoltWinters_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,HoltWinters,,1001,30556497.4626928,0.03279565716182168,range,3165903.7172246715,0.006540956065878892,0.08087617736935204,fd,156
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_HoltWinters_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,HoltWinters,,1001,31865384.424631387,0.034200458485001,range,3984252.2316186987,0.011001274671713877,0.10488696139994655,fd,165
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_HoltWinters_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,HoltWinters,,1001,33431371.51846723,0.03588120006580493,range,4547578.651865711,0.015422153603032495,0.12418596379234045,fd,174
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,KNN_Sklearn,,1001,7607343.850589942,0.008164804920480372,range,2058816.4257108034,0.012157385294208185,0.11026053371088036,fd,151
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,KNN_Sklearn,,1001,29969773.787124496,0.03216593876768456,range,4834143.358327064,0.03905281569826603,0.19761785268104204,fd,178
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,KNN_Sklearn,,1001,31030864.279485617,0.033304785261711926,range,6971591.296282891,0.07714462623450366,0.2777492146424606,fd,234
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,KNN_Sklearn,,1001,32047993.112375684,0.03439644861526197,range,9051011.600233376,0.14107382082628075,0.37559795104111093,fd,468
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_Kalman_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Kalman,,1001,19713201.74421988,0.021157771984652286,range,1684726.4916088274,0.6872469606160466,0.8290035950561654,fd,173
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_Kalman_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Kalman,,1001,33842101.60828719,0.036322028181927396,range,1751810.95802378,0.689904701550176,0.8306050213851203,fd,150
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_Kalman_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Kalman,,1001,67442658.16491978,0.07238481105235041,range,4927996.01255484,0.6877762418995086,0.8293227609920691,fd,223
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_Kalman_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Kalman,,1001,75340564.95228848,0.08086147116730005,range,6840375.236990129,0.6182111413882804,0.7862640405031126,fd,198
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_LOCF_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,LOCF,,1001,30009991.860878106,0.03220910399498663,range,1243420.2447552457,0.0009495559756484112,0.030814866146852093,fd,133
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_LOCF_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,LOCF,,1001,41507290.45748024,0.04454891694382414,range,1030685.9170829172,0.0015311490136788062,0.03912989922909087,fd,133
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_LOCF_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,LOCF,,1001,43160594.88280535,0.04632337441177461,range,671600.867132867,0.0026166126249982536,0.05115283594287079,fd,133
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_LOCF_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,LOCF,,1000,44361625.08974381,0.04761241530907758,range,863072.6919999998,0.004103660383296979,0.06405981878913629,fd,133
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_Linear_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Linear,,1001,17196961.87193287,0.018457143737282522,range,1207738.093240093,0.0018222988297600792,0.042688392213341544,fd,135
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_Linear_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Linear,,1001,33212187.04506535,0.03564595390077379,range,2031955.5715950713,0.0028115001499082514,0.0530235810739736,fd,140
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_Linear_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Linear,,1001,34679162.70568727,0.037220428556752685,range,2250056.923509823,0.005666045340154496,0.0752731382377173,fd,145
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_Linear_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Linear,,1001,36263771.34857673,0.03892115626127156,range,2758392.0882450882,0.006393722620406682,0.07996075675233871,fd,147
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_Mean_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Mean,,1001,7607343.850589942,0.008164804920480372,range,2058816.4257108034,0.012157385294208185,0.11026053371088036,fd,151
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_Mean_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Mean,,1001,29969773.787124496,0.03216593876768456,range,4834143.358327064,0.03905281569826603,0.19761785268104204,fd,178
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_Mean_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Mean,,1001,31030864.279485617,0.033304785261711926,range,6971591.296282891,0.07714462623450366,0.2777492146424606,fd,234
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_Mean_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Mean,,1001,32047993.112375684,0.03439644861526197,range,9051011.600233376,0.14107382082628075,0.37559795104111093,fd,468
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN,,1001,8168080.703044706,0.00876663219448512,range,1035432.7797924979,0.002056693446818497,0.04535078220735004,fd,139
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN,,1001,30722826.114019267,0.03297417426548355,range,3315325.1578219915,0.006945929144403772,0.08334224105700405,fd,159
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN,,1001,31712071.837016217,0.03403591125349458,range,3401839.5989764165,0.00712295924715661,0.08439762583838843,fd,165
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN,,1001,32898245.439211693,0.0353090068639945,range,4330869.194699939,0.01248513096521416,0.11173688274340823,fd,171
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN_Hankel,,1001,11161380.607244434,0.011979279113867907,range,1615236.950499003,0.0036216855121218505,0.06018044127556602,fd,149
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN_Hankel,,1001,29969823.583494175,0.032165992213098904,range,3833423.233380981,0.011960575700316351,0.10936441697515857,fd,176
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN_Hankel,,1001,37379338.61215685,0.04011847154788102,range,4295243.904204307,0.01799217762087627,0.13413492319629616,fd,191
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_SVD_KNN_Hankel_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN_Hankel,,1001,35051442.180270195,0.03761998842226774,range,5766054.875307908,0.02920281279902793,0.17088830503878236,fd,212
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_Spline_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Spline,,1001,47568508.37511696,0.05105429685697034,range,2267259.755803468,0.06681430977897887,0.25848464128257,fd,209
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_Spline_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Spline,,1001,53565092.38227359,0.05749030652990099,range,2652268.2421377227,0.4521606575798508,0.6724289238126591,fd,200
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_Spline_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Spline,,1001,55088627.230644956,0.05912548499308314,range,3138446.540763866,0.6876839600253729,0.8292671222382887,fd,211
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_Spline_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Spline,,1001,58273725.04450747,0.0625439846446822,range,5511407.460087888,0.6862542945733145,0.828404668367649,fd,210
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr10_ARIMA_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_longest.csv,ARIMA,,1103,30532299.711573977,0.043537348600433394,range,5807251.82414162,0.004769503166598112,0.06906158966167888,fd,40
