file_imputed,file_original,len_imputed,len_original,dtw_distance,normalized_dtw,trend_correlation,trend_dtw,seasonality_period_orig,seasonality_period_imp,seasonality_period_diff,seasonality_strength_orig,seasonality_strength_imp,seasonality_strength_diff,spectral_similarity,acf_similarity,overall_score
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr10_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,3770148521.5513883,7020760.747767949,0.9488504493978652,3169823.2132622134,107,152.0,45.0,0.1162079031088894,0.11463238234177416,0.0015755207671152432,0.9998209254197299,0.9763723338471425,0.9750145695549125
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr10_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,4183233704.9,7790006.899255121,0.9529284251600764,3287980.2585359877,107,4.0,103.0,0.1162079031088894,0.1153197291702061,0.0008881739386833037,0.9997574035023633,0.9610359669662073,0.9712405985428824
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr10_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,2981378427.254052,5551915.134551307,0.9634681997346732,2568815.9537512716,107,106.0,1.0,0.1162079031088894,0.10641767089893384,0.009790232209955563,0.9998559083146041,0.9503934401168554,0.9712391827220443
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr10_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,2981378427.254052,5551915.134551307,0.9634681997346732,2568815.9537512716,107,106.0,1.0,0.1162079031088894,0.10641767089893384,0.009790232209955563,0.9998559083146041,0.9503934401168554,0.9712391827220443
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr10_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,3180411041.524862,5922553.149953187,0.961039387909258,2894291.189763516,107,106.0,1.0,0.1162079031088894,0.10640478701295364,0.00980311609593576,0.9998448454152181,0.9491421195607865,0.9700087842950875
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr10_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,3089742112.3973303,5753709.706512719,0.9614253563653636,2834295.14936727,107,155.0,48.0,0.1162079031088894,0.10912532076942526,0.007082582339464141,0.9998291136862797,0.9451490251246687,0.9688011650587707
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr10_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,4526118737.264175,8428526.51259623,0.929432527346806,3925129.0471762675,107,152.0,45.0,0.1162079031088894,0.10669614901751724,0.009511754091372157,0.9997291760057758,0.9713313981414134,0.9668310338313318
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr20_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,6008652105.292363,11189296.28546064,0.9317515544906912,3596135.686967231,107,107.0,0.0,0.1162079031088894,0.11327004065630907,0.0029378624525803337,0.9997566395272413,0.9256226042070268,0.952376932741653
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr20_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,6008652105.292363,11189296.28546064,0.9317515544906912,3596135.686967231,107,107.0,0.0,0.1162079031088894,0.11327004065630907,0.0029378624525803337,0.9997566395272413,0.9256226042070268,0.952376932741653
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr20_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,6178031358.48473,11504713.889170818,0.9224230680188237,4138758.2867657524,107,107.0,0.0,0.1162079031088894,0.11276349965284492,0.0034444034560444786,0.9997153813571703,0.931247782930708,0.9511287441022341
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr20_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,6789717108.931299,12643793.498940967,0.9268303060012911,4105988.2377335043,107,107.0,0.0,0.1162079031088894,0.10927758532090713,0.006930317787982268,0.9997012891605902,0.9192371491530222,0.9485895814383012
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr20_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,8213168659.286114,15294541.26496483,0.8777919177366839,4488797.569263402,107,107.0,0.0,0.1162079031088894,0.10623691534765646,0.009970987761232938,0.9996772155215734,0.966999151122151,0.9481560947934694
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr20_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,10537742587.316666,19623356.77340161,0.8753709069315583,5251927.158048261,107,4.0,103.0,0.1162079031088894,0.11093533466407719,0.005272568444812206,0.9995427099413369,0.9552517908964194,0.9433884692564383
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr30_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,12110822064.141668,22552741.274006832,0.8451921480435518,4573088.139815828,107,46.0,61.0,0.1162079031088894,0.11604556597224536,0.0001623371366440418,0.9995794208912091,0.8983997205818538,0.9143904298388715
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr30_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,9309673636.055178,17336449.97403199,0.8729402985447623,4977525.355776467,107,46.0,61.0,0.1162079031088894,0.12474404906897202,0.00853614596008262,0.9995925751984536,0.8671825263798756,0.9132384667076971
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr30_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,12482112136.133337,23244156.67808815,0.8219362826675242,5782151.186228675,107,56.0,51.0,0.1162079031088894,0.10440420269293237,0.011803700415957033,0.9994117309980046,0.912370380903027,0.9112394648561852
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr30_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,9366654804.439098,17442560.15724227,0.859718674627449,5087347.816403605,107,46.0,61.0,0.1162079031088894,0.13288620702952075,0.016678303920631354,0.9996091396103374,0.8515671094121613,0.9036316412166493
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr30_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,9366654804.439098,17442560.15724227,0.859718674627449,5087347.816403605,107,46.0,61.0,0.1162079031088894,0.13288620702952075,0.016678303920631354,0.9996091396103374,0.8515671094121613,0.9036316412166493
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr40_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,13678523733.220945,25472111.235048316,0.8387427944741581,5258917.8492069505,107,12.0,95.0,0.1162079031088894,0.10051982846496757,0.01568807464392183,0.9995542969397161,0.8615863757632104,0.8999611557256948
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr30_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,9629859040.51806,17932698.399474975,0.8306541202194623,6203531.4947440075,107,46.0,61.0,0.1162079031088894,0.11796778892033062,0.0017598858114412225,0.9995718056101508,0.8682352312923313,0.8994870523739814
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr40_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,12331527082.724134,22963737.584216267,0.8443775127233308,5187383.866199861,107,107.0,0.0,0.1162079031088894,0.11956781760729586,0.0033599144984064605,0.9995622282210742,0.8324407652588661,0.8921268354010904
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr40_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,12331527082.724134,22963737.584216267,0.8443775127233308,5187383.866199861,107,107.0,0.0,0.1162079031088894,0.11956781760729586,0.0033599144984064605,0.9995622282210742,0.8324407652588661,0.8921268354010904
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr40_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,16007713590.92837,29809522.51569529,0.7831874684191418,6172974.653504134,107,5.0,102.0,0.1162079031088894,0.1034401391951065,0.012767763913782898,0.9994266895731082,0.8883722769530292,0.8903288116484265
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr20_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,12028369086.219269,22399197.55348095,0.7707853436256585,6256772.6046067225,107,,,0.1162079031088894,,,0.9994833513034141,0.8955616248202577,0.8886101065831101
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr40_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,12523014820.15017,23320325.549627878,0.8306941027049628,5590183.197802237,107,,,0.1162079031088894,,,0.9995328526445023,0.8332796199801372,0.8878355251098674
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr30_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,15159040240.6796,28229125.21541825,0.7691816232454848,6153755.362761657,107,5.0,102.0,0.1162079031088894,0.10782924046957632,0.008378662639313084,0.9994300325755836,0.8900405905482647,0.8862174154564443
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr40_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,16018936196.65,29830421.22281192,0.7594063325504926,7558565.028253355,107,5.0,102.0,0.1162079031088894,0.10840014712721444,0.007807755981674963,0.99920139152994,0.8843088609779471,0.8809721950194599
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr40_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,18847926767.32497,35098560.08812843,0.6832415476136657,7448172.950861048,107,,,0.1162079031088894,,,0.9991752612572024,0.8758614390645505,0.8527594159784728
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,31106681881.55994,59025961.82459192,0.5279075686017106,13350729.097494045,46,,,0.10130190785612696,,,0.9990656822954743,0.8398381669904529,0.7889371392958792
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,31106681881.55994,59025961.82459192,0.5279075686017106,13350729.097494045,46,,,0.10130190785612696,,,0.9990656822954743,0.8398381669904529,0.7889371392958792
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,38849708571.43009,73718612.09000017,0.5132091379990452,18033750.234666,46,46.0,0.0,0.10130190785612696,0.11052087000356846,0.0092189621474415,0.9990774393851366,0.8338866775635757,0.7820577516492525
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,37433330267.816055,71030987.22545741,0.502970566529841,13522177.28031571,46,45.0,1.0,0.10130190785612696,0.1110220281081222,0.009720120251995243,0.9990665498356638,0.8393999688448726,0.7804790284034592
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,37374859109.76278,70920036.26140945,0.4570716431117607,13525331.99313726,46,46.0,0.0,0.10130190785612696,0.1085683981115949,0.007266490255467939,0.999012508693649,0.8175587294206249,0.7578809604086781
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,37374859109.76278,70920036.26140945,0.4570716431117607,13525331.99313726,46,46.0,0.0,0.10130190785612696,0.1085683981115949,0.007266490255467939,0.999012508693649,0.8175587294206249,0.7578809604086781
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,39468843765.18992,74893441.67967726,0.44867322966541207,17373405.324504077,46,46.0,0.0,0.10130190785612696,0.10952620133962142,0.00822429348349446,0.9990112029881605,0.8092295660835381,0.7523046662457036
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,39840214368.94923,75598129.73235147,0.426364301219757,15059292.757040128,46,46.0,0.0,0.10130190785612696,0.11922028606211539,0.017918378205988433,0.9990507962093409,0.8186226100424471,0.7480125691571816
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,33319223621.74699,63224333.24809676,0.4147602678701231,15106982.105331652,46,45.0,1.0,0.10130190785612696,0.11672870044604551,0.015426792589918553,0.9989755933607223,0.7947787166828312,0.7361715259712255
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,33319223621.74699,63224333.24809676,0.4147602678701231,15106982.105331652,46,45.0,1.0,0.10130190785612696,0.11672870044604551,0.015426792589918553,0.9989755933607223,0.7947787166828312,0.7361715259712255
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,34179421079.47919,64856586.48857532,0.4118122280679954,15521762.42263293,46,45.0,1.0,0.10130190785612696,0.10665122462032164,0.0053493167641946865,0.9989981596804515,0.7973785843533778,0.7360629907006082
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,35577881174.13379,67510210.9566106,0.4347081078490306,15708808.872248985,46,32.0,14.0,0.10130190785612696,0.1191997241891404,0.017897816333013447,0.998832317814362,0.7745146832363254,0.7360183696332393
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,35577881174.13379,67510210.9566106,0.4347081078490306,15708808.872248985,46,32.0,14.0,0.10130190785612696,0.1191997241891404,0.017897816333013447,0.998832317814362,0.7745146832363254,0.7360183696332393
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,36675583905.96257,69593138.34148495,0.43862755434630135,15565826.2709066,46,32.0,14.0,0.10130190785612696,0.12017425662325937,0.01887234876713241,0.9988185295177895,0.7696584381278596,0.7357015073306501
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,34368587508.2747,65215536.06883244,0.4029247080229581,16111106.102053048,46,45.0,1.0,0.10130190785612696,0.11024230572097907,0.00894039786485211,0.9989806416922429,0.7935627385354872,0.7318226960835627
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,36103465320.547165,68507524.32741398,0.4207543572804797,15420689.758005092,46,32.0,14.0,0.10130190785612696,0.11864768507203446,0.017345777215907507,0.9988321715366205,0.7738674909618579,0.7311513399263193
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,35275808491.653564,66937018.01072782,0.35104781712734984,13381234.008985631,46,,,0.10130190785612696,,,0.9987934388484683,0.8003601069395134,0.7167337876384439
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,32333358678.083344,61353621.780044295,0.34405582042704697,14785048.089226495,46,135.0,89.0,0.10130190785612696,0.12867929851803414,0.027377390661907183,0.9987670680636235,0.7811014207082103,0.7079747697329601
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr20_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,51041279279.210236,95048937.20523322,0.27197799022496655,72319242.58636892,107,72.0,35.0,0.1162079031088894,0.13139078533429396,0.015182882225404565,0.9987764364255596,0.8428667413869589,0.7045403893458283
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr20_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,30816324294.66072,58474998.66159529,0.33416700825044665,16122602.15371611,46,,,0.10130190785612696,,,0.9988253755214449,0.7772963440112693,0.7034295759277204
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr40_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,30210670436.721634,57325750.3543105,0.32331064966054546,16582019.116816899,46,,,0.10130190785612696,,,0.9986770371148268,0.7882964364220852,0.7034280410658192
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,32519290055.486656,61706432.74285893,0.3429166097938834,14430237.983736303,46,45.0,1.0,0.10130190785612696,0.10038088483517771,0.0009210230209492493,0.998735761473451,0.7638260773823967,0.7018261495499104
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr40_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204435785197.80536,1336181602.600035,0.2615858547604984,1339369193.9097862,5,2.0,3.0,0.17338293084797318,0.14397580657568343,0.029407124272289753,0.999360514116618,0.8415222151332188,0.7008228613367784
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr10_Linear.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,31347303705.666668,59482549.72612271,0.3438938884795269,14139386.16092854,46,,,0.10130190785612696,,,0.9987680330469073,0.7501061519190918,0.6975893578151754
esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-poz-pl.geant.org 10-24-2023_mr30_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,527,527,41635993150.38809,79005679.60225445,0.33320700116267044,15101823.870094793,46,,,0.10130190785612696,,,0.9985663547575588,0.7556027336085035,0.6957920298429109
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr10_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204619841907.7309,1337384587.6322281,0.3163521077051047,1339257306.8688483,5,10.0,5.0,0.17338293084797318,0.15131473141150464,0.02206819943646854,0.9991683851828109,0.7690265376210013,0.694849010169639
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr20_LOCF.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204598987803.54993,1337248286.2977118,0.22254927695588142,1338407447.6454482,5,10.0,5.0,0.17338293084797318,0.11231493535618195,0.06106799549179123,0.9992315938204677,0.856700277275949,0.692827049350766
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar.restena.lu 10-24-2023_mr30_Spline.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,51962595141.08982,96764609.20128459,0.24823520983784386,74762044.97235961,107,,,0.1162079031088894,,,0.9986339740933348,0.830625973804925,0.6924983859120345
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr10_Mean.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204425291188.87573,1336113014.3063774,0.3066439027865735,1338492667.6587207,5,10.0,5.0,0.17338293084797318,0.15131034501880464,0.022072585829168545,0.9991641610499599,0.7674470933804204,0.6910850524056512
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr10_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204425291188.87573,1336113014.3063774,0.3066439027865735,1338492667.6587207,5,10.0,5.0,0.17338293084797318,0.15131034501880464,0.022072585829168545,0.9991641610499599,0.7674470933804204,0.6910850524056512
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,83839920993.1823,156126482.29642886,0.25890363502474534,160346547.30299193,107,,,0.1162079031088894,,,0.9994008171938819,0.8133805519760052,0.6905616680648775
esmond data perfsonar-sonda.rediris.es to psmp-gn-bw-lis-pt.geant.org 10-24-2023_mr10_SVD_KNN.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,153,153,204508383442.33453,1336656100.9302912,0.3045618039466185,1338961081.307665,5,10.0,5.0,0.17338293084797318,0.14855324366066702,0.02482968718730616,0.9991322487659412,0.7653105428156525,0.6896681985094041
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_SVD_KNN_Hankel.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,84059632101.87541,156535627.75023353,0.2525450269694821,160446330.8478592,107,,,0.1162079031088894,,,0.9993924158208973,0.8164091744297188,0.6894488724066994
esmond data psmp-gn-bw-poz-pl.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_KNN_Sklearn.csv,esmond data perfsonar-ankara.ulakbim.gov.tr to psmp-gn-bw-lis-pt.geant.org 10-24-2023_longest.csv,537,537,84007270015.54112,156438119.20957378,0.25235955197524335,160322717.618975,107,,,0.1162079031088894,,,0.9994082411507096,0.8109409482398713,0.6875695804552748
