dataset_base,imputed_file,original_file,method,missing_rate,n,dtw_distance,dtw_similarity,period_dom_ori,period_dom_imp,period_diff_ratio,period_similarity,spectral_cosine_similarity,trend_window,trend_corr
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr10_Kalman_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Kalman,,884,47.78697009199891,0.02049727618079731,221,221,0.0,1.0,0.9910763581921954,221,0.9997284898143973
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr20_Kalman_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Kalman,,884,88.20421542781135,0.011210232556882378,221,221,0.0,1.0,0.9749184454439498,221,0.9995102480983484
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr30_Kalman_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Kalman,,884,130.1617296599057,0.00762417515073138,221,221,0.0,1.0,0.9634935152849221,221,0.9979480902343906
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr40_Kalman_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Kalman,,884,175.24522325079266,0.005673912640327417,221,221,0.0,1.0,0.9522030136008961,221,0.997071737627482
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr10_LOCF_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,LOCF,,884,23.750499937496627,0.04040322427932114,221,221,0.0,1.0,0.9966814946675956,221,0.9998883794114906
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr20_LOCF_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,LOCF,,884,36.11132504351849,0.026945952450562,221,221,0.0,1.0,0.9896891395200007,221,0.9998146961196428
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr30_LOCF_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,LOCF,,884,60.1011854532871,0.01636629457483304,221,221,0.0,1.0,0.9847810554817816,221,0.9995447228633638
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr40_LOCF_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,LOCF,,884,96.75862883056882,0.010229276044093849,221,221,0.0,1.0,0.9780868639382202,221,0.9993817344384474
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr10_Linear_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Linear,,884,24.59520940574602,0.03906981123489086,221,221,0.0,1.0,0.9964769982536674,221,0.9999726746449219
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr20_Linear_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Linear,,884,54.55034834773016,0.01800168729348501,221,221,0.0,1.0,0.9902096796062692,221,0.9999235507158947
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr30_Linear_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Linear,,884,84.61267741710053,0.011680513098872634,221,221,0.0,1.0,0.9829376037258402,221,0.9995327788395617
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr40_Linear_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Linear,,884,118.04547309236953,0.008400151421331931,221,221,0.0,1.0,0.9750247269983634,221,0.9995747026772799
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr10_Mean_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Mean,,884,81.18846400943468,0.012167157666861942,221,221,0.0,1.0,0.9745079093117321,221,0.9994420203456575
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr20_Mean_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Mean,,884,177.80637632016646,0.00559264171994305,221,221,0.0,1.0,0.9344220469057284,221,0.9976243443355427
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr30_Mean_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Mean,,884,237.34914952983547,0.004195525773733984,221,221,0.0,1.0,0.9168446139582046,221,0.995563144246421
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr40_Mean_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Mean,,884,323.98052994085236,0.0030771074198875964,221,221,0.0,1.0,0.8688196451913477,221,0.9910627838141122
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr10_SVD_KNN_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,SVD_KNN,,884,76.27599350199566,0.012940629485069965,221,221,0.0,1.0,0.9661071170607888,221,0.9993903428904791
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr20_SVD_KNN_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,SVD_KNN,,884,159.0666577100042,0.006247397267529126,221,221,0.0,1.0,0.9169202984877391,221,0.9976074479302062
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr30_SVD_KNN_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,SVD_KNN,,884,202.02628095403054,0.004925470709018313,221,221,0.0,1.0,0.8709544165542841,221,0.9952499999070136
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr40_SVD_KNN_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,SVD_KNN,,884,272.6941754150893,0.0036537131215283727,221,221,0.0,1.0,0.7711587360529435,221,0.9864307485817948
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr10_SVD_KNN_Hankel_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,SVD_KNN_Hankel,,884,29.912486996867997,0.03234938683844229,221,221,0.0,1.0,0.995274881462004,221,0.9999049974203862
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr20_SVD_KNN_Hankel_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,SVD_KNN_Hankel,,884,74.05222127212362,0.013324056011269935,221,221,0.0,1.0,0.9841648832796926,221,0.9995416271304153
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr30_SVD_KNN_Hankel_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,SVD_KNN_Hankel,,884,102.27695284727902,0.009682702407755503,221,221,0.0,1.0,0.9784038775716272,221,0.9989092421645785
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr40_SVD_KNN_Hankel_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,SVD_KNN_Hankel,,884,176.7092003229401,0.005627170670864316,221,221,0.0,1.0,0.9524297893858884,221,0.9955117929945559
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr10_Spline_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Spline,,884,27.045108389120244,0.035656842046220716,221,221,0.0,1.0,0.9942609562432217,221,0.9999480122607147
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr20_Spline_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Spline,,884,70.84473430382833,0.013918904561203364,221,221,0.0,1.0,0.981603482616682,221,0.9998433194098015
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr30_Spline_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Spline,,884,115.61218237358756,0.008575433369356941,221,221,0.0,1.0,0.96351385850162,221,0.9976621882483402
esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_mr40_Spline_imputed.csv,esmond data psmall.lut.ac.uk to psmp-gn-bw-vie-at.geant.org 10-24-2023_longest.csv,Spline,,884,134.59332897781266,0.007374994091070892,221,221,0.0,1.0,0.9600909329186992,221,0.9995524446279506
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_ARIMA_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,ARIMA,,1001,63.08164539693904,0.015605092438025422,8,12,0.3333333333333333,0.6666666666666667,0.9840209723435547,10,0.9778035662345473
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_ARIMA_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,ARIMA,,1001,199.47868655146172,0.004988061410424822,8,35,0.7714285714285715,0.22857142857142854,0.8928629125112717,21,0.7402104613636785
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_ARIMA_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,ARIMA,,1001,236.0894294282014,0.004217817734058166,8,35,0.7714285714285715,0.22857142857142854,0.8676503783139976,21,0.6746740111312022
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_ARIMA_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,ARIMA,,1001,255.5911594266155,0.0038972504050202783,8,35,0.7714285714285715,0.22857142857142854,0.8303020595869802,21,0.11620942732543582
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_HoltWinters_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,HoltWinters,,1001,51.728615038066685,0.018965034436767662,8,8,0.0,1.0,0.9911996607202948,8,0.9845519386555031
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_HoltWinters_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,HoltWinters,,1001,214.441345570259,0.00464163458203933,8,35,0.7714285714285715,0.22857142857142854,0.9042179051743636,21,0.7432899911567784
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_HoltWinters_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,HoltWinters,,1001,247.81441577458435,0.004019059735292665,8,12,0.3333333333333333,0.6666666666666667,0.8980167220684155,10,0.7492012451031176
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_HoltWinters_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,HoltWinters,,1001,282.6322836523747,0.003525691741161664,8,11,0.2727272727272727,0.7272727272727273,0.884707395262282,9,0.6975064310092314
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,KNN_Sklearn,,1001,47.89762394534082,0.020450891460857667,8,8,0.0,1.0,0.9931100983327714,8,0.9870014160067321
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,KNN_Sklearn,,1001,211.1725988255879,0.004713143947593484,8,4,0.5,0.5,0.9094422751913419,6,0.7861712823128387
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,KNN_Sklearn,,1001,246.65774246777806,0.00403783055613578,8,4,0.5,0.5,0.9056206465302368,6,0.7680590565730625
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_KNN_Sklearn_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,KNN_Sklearn,,1001,278.7305459085851,0.0035748687965124707,8,11,0.2727272727272727,0.7272727272727273,0.9018852786890078,9,0.7172520242876996
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_Kalman_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Kalman,,1001,98.14315282465628,0.010086425249846464,8,8,0.0,1.0,0.9652700035081827,8,0.9353224302507177
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_Kalman_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Kalman,,1001,190.15966934023606,0.005231228969224399,8,8,0.0,1.0,0.8959799162665827,8,0.7404931405321323
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_Kalman_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Kalman,,1001,294.8309051390778,0.0033803094356550543,8,53,0.8490566037735849,0.15094339622641506,0.8284875484329596,30,0.4084206417425671
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_Kalman_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Kalman,,1001,341.3865215969989,0.0029206757185875312,8,35,0.7714285714285715,0.22857142857142854,0.7728914168087079,21,0.07061690100603847
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_LOCF_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,LOCF,,1001,108.00815717530034,0.009173625404857182,8,8,0.0,1.0,0.9283300296077511,8,0.9283791050102926
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_LOCF_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,LOCF,,1001,118.35543346861637,0.008378336628159812,8,35,0.7714285714285715,0.22857142857142854,0.8588078756703181,21,0.7107683526402963
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_LOCF_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,LOCF,,1001,148.02759928367877,0.006710166471221671,8,12,0.3333333333333333,0.6666666666666667,0.8390525852693509,10,0.7138468435042687
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_LOCF_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,LOCF,,1001,193.54829681364478,0.005140111819934803,8,11,0.2727272727272727,0.7272727272727273,0.8288146017666865,9,0.6727029721012174
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_Linear_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Linear,,1001,81.77704607577611,0.012080643697826276,8,8,0.0,1.0,0.9670711804094321,8,0.9655498586676728
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_Linear_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Linear,,1001,196.59255250898667,0.005060919489637744,8,35,0.7714285714285715,0.22857142857142854,0.8807071374970967,21,0.7408707415920798
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_Linear_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Linear,,1001,237.90172229473126,0.004185821644124891,8,12,0.3333333333333333,0.6666666666666667,0.8631020132336051,10,0.7467103414545314
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_Linear_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Linear,,1001,278.4403747490384,0.00357858094378125,8,11,0.2727272727272727,0.7272727272727273,0.8468371841813832,9,0.689780335296309
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_Mean_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Mean,,1001,47.89762394534082,0.020450891460857667,8,8,0.0,1.0,0.9931100983327714,8,0.9870014160067321
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_Mean_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Mean,,1001,211.1725988255879,0.004713143947593484,8,4,0.5,0.5,0.9094422751913419,6,0.7861712823128387
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_Mean_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Mean,,1001,246.65774246777806,0.00403783055613578,8,4,0.5,0.5,0.9056206465302368,6,0.7680590565730625
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr40_Mean_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,Mean,,1001,278.7305459085851,0.0035748687965124707,8,11,0.2727272727272727,0.7272727272727273,0.9018852786890078,9,0.7172520242876996
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr10_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN,,1001,48.211209616843334,0.02032057345848564,8,8,0.0,1.0,0.9916547172837847,8,0.9859337322665637
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr20_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN,,1001,210.65856817449176,0.004724590214441959,8,35,0.7714285714285715,0.22857142857142854,0.9027713760978311,21,0.7383055776573098
esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_mr30_SVD_KNN_imputed.csv,esmond data psmp-gn-bw-lis-pt.geant.org to perfsonar-ankara.ulakbim.gov.tr 10-24-2023_longest.csv,SVD_KNN,,1001,245.02127234715195,0.004064689164719607,8,35,0.7714285714285715,0.22857142857142854,0.8994438035363522,21,0.7409539793978808
