file,rate,method,rmse,nrmse,nrmse_mean,mae,mape,r2
2,10,knn imputer (k=5),12080478.638381062,0.11713554635574484,0.500519617158552,8531344.668154914,47.06969242317385,-0.0005335789482168174
2,10,"kalman arima (1,1,1)",8794201.482556805,0.08527092561953663,0.36436224846918663,6102594.477087888,28.563720119410196,0.4697798746631334
2,10,ewma (alpha=0.2),9412864.316155288,0.0912696456365825,0.3899947497873989,6336204.785308096,29.76129962527086,0.3925549713458125
2,10,kalman structural (level),9347848.385071956,0.09063923380959762,0.3873010031313974,6309511.494440544,29.355503468118677,0.4009174015172602
2,10,"hankel+knn+svd (L=72, k=5, λ=0.2)",8211658.170233058,0.07962243012465349,0.34022625482269386,5527953.967859127,25.364920517406446,0.5376987047616837
2,10,Hankel+SVD+KNN,9184148.786502428,0.08905195879420738,0.3805185847473516,6227078.888224657,30.210548141969625,0.42171595947832785
2,20,linear interpolation,8157344.825277162,0.06634183893523624,0.33990954397586637,5709688.134489045,26.56444695926195,0.5357527120636303
2,20,knn imputer (k=5),11982253.887033645,0.09744895851300307,0.4992902153558617,8593776.638957465,49.156008393290506,-0.0016794591454425412
2,20,"kalman arima (1,1,1)",8616146.732462214,0.07007317099016329,0.3590274249024251,5967737.285753674,28.30998663443829,0.48206184442801603
2,20,ewma (alpha=0.2),9290621.833218804,0.07555852430777305,0.3871322223373502,6295133.574720455,30.172080547816055,0.3977992405582599
2,20,kalman structural (level),9001073.195892857,0.0732036907837725,0.37506697961678737,6194600.711908426,28.610657759869767,0.43475032686225323
2,20,"hankel+knn+svd (L=72, k=5, λ=0.2)",8282658.78498948,0.06736098900301443,0.34513126891357326,5595757.130137573,26.190529158519897,0.52137952443503
2,20,Hankel+SVD+KNN,9482968.13811385,0.07712283326521638,0.39514712745448144,6452908.66815652,32.30532706552681,0.37260606522792217
2,30,linear interpolation,8009221.178748431,0.06448081259451603,0.33080948636911117,5604525.578654483,26.143877177809316,0.5799691110291272
2,30,knn imputer (k=5),12360685.160828797,0.09951367375270379,0.5105405154840592,8598383.213514432,48.25420111278325,-0.0004277841966777718
2,30,"kalman arima (1,1,1)",8856774.1671115,0.07130431068339028,0.3658164567715449,6038439.226077929,28.6110223231186,0.4863683260539329
2,30,ewma (alpha=0.2),9483147.487883847,0.07634713067918392,0.39168791566817573,6310084.187683185,30.095746789939763,0.41114866313917875
2,30,kalman structural (level),9202946.87432353,0.07409128546669416,0.38011462795598855,6220904.946336433,28.639830196023908,0.44543240961409947
2,30,"hankel+knn+svd (L=72, k=5, λ=0.2)",8396095.919901816,0.06759547220062789,0.34678879716024275,5575985.154422958,25.986864612783155,0.5384110132681388
2,30,Hankel+SVD+KNN,9891136.586467436,0.0796317782147243,0.4085393249543561,6536226.874314693,32.32514469170669,0.3593909740400717
2,40,linear interpolation,8100114.8777666865,0.06521258156950323,0.3331310652164994,5719384.588766332,26.88028165749834,0.5612738971595681
2,40,knn imputer (k=5),12229702.409193803,0.09845915495832958,0.5029674087756647,8640419.289826836,48.18794402512459,-9.877779370226492e-05
2,40,"kalman arima (1,1,1)",8829813.47605837,0.07108725496368706,0.3631411669254417,6182613.879846284,29.731905753083133,0.47866824767546623
2,40,ewma (alpha=0.2),9376096.637778867,0.07548528335974436,0.3856079953988623,6435750.506164793,31.093008864476097,0.41216523398833615
2,40,kalman structural (level),9438225.985582713,0.07598547566845337,0.38816317098926184,6378102.348193317,29.566379809637482,0.4043490189416955
2,40,"hankel+knn+svd (L=72, k=5, λ=0.2)",8278282.199788749,0.06664697493252517,0.3404585007736041,5664605.033801403,26.43724093871605,0.5417615027371754
2,40,Hankel+SVD+KNN,10192355.804404652,0.0820568404658721,0.41917804838874684,6891388.999429912,34.07617117439124,0.30535922907491764
