file,rate,method,rmse,nrmse,nrmse_mean,mae,mape,r2
196,30,knn imputer (k=5),634046.6248105431,0.07113273946053883,1.9029636632843152,387812.1256887878,1084.8519457266004,-0.003236456985362013
196,30,"kalman arima (1,1,1)",501211.3312523491,0.05623014719350703,1.504285195563616,252938.88540867387,523.9188155109805,0.37309363770484705
196,30,kalman structural (level),548948.3866565617,0.06158569581060726,1.6475583844297361,269804.13211759896,292.5126865809864,0.24798943545090824
196,30,ewma (alpha=0.2),582573.2089859666,0.06535801417422785,1.7484765386685797,306838.0298540185,470.1195503188013,0.1530418858380006
196,30,mean,634046.6248105431,0.07113273946053883,1.9029636632843152,387812.1256887878,1084.8519457266004,-0.003236456985362013
196,30,soft_impute,715355.2597005096,0.08025463320652047,2.146995208682244,333189.0340545154,100.0,-0.2770398953986022
196,30,ffill,516336.32858798344,0.057926997949772005,1.5496798388133686,231719.57173734467,158.0282002492232,0.33468658491451675
196,40,Temporal_Matrix+SVD+KNN,452862.50964689604,0.05080596544423519,1.3755951740091374,192843.08989953418,226.35820870428654,0.48428421956073187
196,40,linear interpolation,446007.2439045887,0.050036883466823806,1.3547719213203224,192445.38902640165,199.22992108556122,0.499779475155508
196,40,knn imputer (k=5),631587.7095726677,0.0708568774495651,1.91848295397442,385069.14777514513,1087.336822573181,-0.003101830989730603
196,40,"kalman arima (1,1,1)",508990.76568369195,0.057102910269440775,1.546087887548104,261420.19279741665,556.9577499523718,0.34852539804973204
196,40,kalman structural (level),555341.6328059088,0.06230294450313753,1.6868812360065024,279533.00710687507,346.26374357145335,0.22447081074845188
196,40,ewma (alpha=0.2),585740.2707477448,0.06571332208115555,1.7792187970950664,314597.4841254961,528.89195635317,0.13724427482862167
196,40,mean,631587.7095726677,0.0708568774495651,1.91848295397442,385069.14777514513,1087.336822573181,-0.003101830989730603
196,40,soft_impute,711371.9886538769,0.0798077560046341,2.1608321591481583,329212.05177468,100.0,-0.27253929840829194
196,40,ffill,533329.6147678625,0.059833449228134855,1.6200185014274175,242494.9149001386,186.30517065949854,0.2847315278979926
