file,rate,method,rmse,nrmse,nrmse_mean,mae,mape,r2,k
144,20,Temporal_Matrix+SVD+KNN,1050801.270346195,0.04643692938555813,1.2127169421334008,549076.8678376261,295.2525665950068,0.34373081648526604,5
144,30,Temporal_Matrix+SVD+KNN,1063696.6190356854,0.04700679964875141,1.2471769961252885,565213.6629568492,288.7494579766771,0.27185575930627115,5
144,40,Temporal_Matrix+SVD+KNN,1004126.2457756273,0.044374270268921774,1.1825746482131168,558050.6511130186,300.9584136253313,0.3157883859735984,5
12,10,Temporal_Matrix+SVD+KNN,1007020.787016526,0.07315390838795058,0.8263795881141969,535175.1812061069,77.21684490426458,0.6690777083404609,5
12,20,Temporal_Matrix+SVD+KNN,1134918.4314122382,0.08231521454216643,0.8504567846099395,596782.3977496937,86.23618765029455,0.6351327883849271,5
12,30,Temporal_Matrix+SVD+KNN,1230495.872547907,0.07799099646191808,0.934833969628641,647294.9551436678,93.03064921721645,0.5719887776144768,5
12,40,Temporal_Matrix+SVD+KNN,1231573.9097183896,0.07805932435722003,0.9547217963237443,659480.9120241187,100.25503455712983,0.5424480688473474,5
23,10,Temporal_Matrix+SVD+KNN,7590352.530753458,0.08498642128416568,0.30808348070727115,5565596.069950088,46.66776271694842,0.7912415943247745,5
23,20,Temporal_Matrix+SVD+KNN,8308075.856591199,0.08711322305199917,0.3258978539817803,6026616.487657597,42.503114564461015,0.7650577333414382,5
23,30,Temporal_Matrix+SVD+KNN,8804210.768813802,0.09231537960646095,0.34630480958721216,6445830.506163331,43.70746569632517,0.7303581631078082,5
23,40,Temporal_Matrix+SVD+KNN,9828540.101909095,0.10305584842414071,0.3814779470894943,7082136.403133776,43.110874137468365,0.6773584975674554,5
117,10,Temporal_Matrix+SVD+KNN,346309.8589637593,0.1110330624615493,0.9211541834915907,215147.74658724444,12447.39009541677,0.47979229488288844,5
117,20,Temporal_Matrix+SVD+KNN,398050.16291122953,0.10734343078083916,0.974723739587148,239753.83899997323,7045.385471976516,0.4524063319389927,5
117,30,Temporal_Matrix+SVD+KNN,410666.1982870462,0.11074563644805456,1.0104674365053303,250951.10720014607,12330.81969574871,0.425793928841391,5
117,40,Temporal_Matrix+SVD+KNN,407937.46509989543,0.10672785619702387,0.9997044278528915,251426.454206553,8191.017800547423,0.42538230023134127,5
118,10,Temporal_Matrix+SVD+KNN,24532.941066673156,0.10814217385058014,0.48433294918737213,16372.685739924462,43.10689770967956,0.28344340428147496,5
118,20,Temporal_Matrix+SVD+KNN,25487.959233036112,0.11229141920566059,0.5002236210884161,17572.21750024697,64.40397272137275,0.2430983007325639,5
118,30,Temporal_Matrix+SVD+KNN,25892.085513914393,0.11404193401519781,0.5062224443162006,17969.913521002105,61.5245128482013,0.20555215911088254,5
118,40,Temporal_Matrix+SVD+KNN,26211.417442269874,0.11544843449515688,0.5139512699175509,18330.482685766754,69.37840071840674,0.16096892107268845,5
32,10,Temporal_Matrix+SVD+KNN,1791501.59990267,0.10695233579947634,0.4088919106800659,1264273.8427959466,33.375015154558206,0.39793333863756164,5
32,20,Temporal_Matrix+SVD+KNN,1891387.4226096105,0.10852234828768718,0.4200628349523289,1322276.203051901,33.85671959555412,0.3781672267941263,5
32,30,Temporal_Matrix+SVD+KNN,1959086.40700698,0.11228333310202297,0.43358471733644954,1371251.7447211246,33.86727969315617,0.32753245624039895,5
32,40,Temporal_Matrix+SVD+KNN,2034294.075557324,0.08820890541704925,0.44947477181433587,1417446.2618240593,35.91586897875579,0.2861281984280595,5
37,10,Temporal_Matrix+SVD+KNN,9.215489736083198,0.10526374203567468,0.4776449513112145,6.298662078785619,42.58280962962157,0.1603488062273627,5
37,20,Temporal_Matrix+SVD+KNN,10.480167166032128,0.06586237308448374,0.5240557341087122,6.445080565870459,40.477108839454495,0.14666431460365537,5
37,30,Temporal_Matrix+SVD+KNN,10.584906986180942,0.066520608110906,0.5238426474346753,6.677685976240699,39.763950725220425,0.097899556968154,5
37,40,Temporal_Matrix+SVD+KNN,10.588351734499724,0.06654225655366072,0.5243000515071512,6.79439670372954,39.422791605208346,0.041373716240540315,5
249,10,Temporal_Matrix+SVD+KNN,364051.4943829602,0.05975227396761863,2.2975816818692096,104022.53628485392,1881.1277020159769,0.4392230051763464,5
249,20,Temporal_Matrix+SVD+KNN,337149.28359018423,0.05533622832110194,2.0205223416545133,105889.61168962816,1739.6681468210065,0.45607763910728816,5
249,30,Temporal_Matrix+SVD+KNN,374913.11646305857,0.039965702283504316,2.2851841939114954,112586.1078415605,1845.5189514189478,0.4062246132399767,5
249,40,Temporal_Matrix+SVD+KNN,352913.56397663744,0.0376205520968763,2.254748673479332,111756.82340947507,1982.1558999293832,0.3982759118423771,5
43,10,Temporal_Matrix+SVD+KNN,572365.3490688967,0.06049741565315837,2.047540242700801,182829.7896836818,337.47432748218404,0.43854842462876475,5
43,20,Temporal_Matrix+SVD+KNN,499243.94316098816,0.05276418391746404,1.6671819301585018,177689.80204705658,354.7519896756074,0.5156038800381646,5
43,30,Temporal_Matrix+SVD+KNN,550459.2979873266,0.058177041576477635,1.818875471216525,188754.52513428283,394.3642292109293,0.4550792167913009,5
43,40,Temporal_Matrix+SVD+KNN,567532.9928091408,0.0545205219682484,1.9029806769563735,197239.4548430748,1738.126291213927,0.4270175485003569,5
172,10,Temporal_Matrix+SVD+KNN,1567262.1401911885,0.13417620249205411,1.1694341357871918,1035194.3270420374,339.7259939644965,-0.06550448893353655,5
172,20,Temporal_Matrix+SVD+KNN,1545267.2223947376,0.1322172572376239,1.134956540205904,1036764.6663536101,370.5254939520134,-0.09995154103406789,5
172,30,Temporal_Matrix+SVD+KNN,1599794.1796691893,0.13688273168234066,1.1546178805430753,1056329.9366345953,353.8543682818332,-0.12149916616899192,5
172,40,Temporal_Matrix+SVD+KNN,1586052.6347935766,0.13570696780970407,1.1399544046357086,1054065.887261213,358.66193269761794,-0.10522862032757807,5
77,10,Temporal_Matrix+SVD+KNN,456385.5890541601,0.09001914846134824,0.9833665933972713,269998.3263057672,116.79176273136792,0.13342726021373486,5
77,20,Temporal_Matrix+SVD+KNN,718833.0658434206,0.04869368553032129,1.4280088217347038,309587.1599364735,146.15646773730663,0.061539685363901864,5
77,30,Temporal_Matrix+SVD+KNN,635946.3521788956,0.04307894719731684,1.2819551315149134,297671.4824318308,134.30598893739756,0.0597341648692874,5
77,40,Temporal_Matrix+SVD+KNN,599385.3786261881,0.040602310223516694,1.225142948121878,300935.0537510574,146.04737591178673,0.06403963650659872,5
36,10,Temporal_Matrix+SVD+KNN,872451.9560257504,0.09652162078206475,0.5849370214994084,585129.2331824944,81.5992006688546,0.5857994055445874,5
36,20,Temporal_Matrix+SVD+KNN,1000375.9208506983,0.0848706033014674,0.635225249197186,636970.3041773146,83.8697187760323,0.5395103147940252,5
36,30,Temporal_Matrix+SVD+KNN,1122888.3534640127,0.07056580469116391,0.6992340388090055,676278.8124727652,86.0996879198668,0.4557911450386345,5
36,40,Temporal_Matrix+SVD+KNN,1215911.3343399728,0.054766538310742734,0.7542992637668343,695735.8584662142,83.39198722912535,0.4072483539160755,5
153,10,Temporal_Matrix+SVD+KNN,337565.2528137084,0.07401580850110161,1.042208302737732,182026.40534976043,265.17385776045165,0.24568876455166455,5
153,20,Temporal_Matrix+SVD+KNN,339668.2803773275,0.07447692611946997,1.01252179155982,188399.35322083576,207.83470124020428,0.21998460765244832,5
153,30,Temporal_Matrix+SVD+KNN,359748.91469950165,0.04814478493761643,1.066037683371706,189489.79701283245,154.32575343639553,0.18073726708037163,5
153,40,Temporal_Matrix+SVD+KNN,352787.0050734302,0.04721308055156621,1.0478547343955404,195811.23260791137,172.51944166127876,0.16214046619177946,5
16,10,Temporal_Matrix+SVD+KNN,454935.19913356716,0.09614038358705412,1.062286896641618,234988.574590746,219.05417657708114,0.48675617795787307,5
16,20,Temporal_Matrix+SVD+KNN,448909.65475582104,0.09486550486649994,1.0034293124441762,235741.13658498897,209.01054350678643,0.48706775112514433,5
16,30,Temporal_Matrix+SVD+KNN,491475.25129141647,0.047133238252673314,1.1081891493589373,245641.75720987815,217.802540139418,0.4274556018534138,5
16,40,Temporal_Matrix+SVD+KNN,512305.542808808,0.04346826161520067,1.1681020039989114,249812.2839821465,243.0718887131147,0.40811417064262356,5
52,10,Temporal_Matrix+SVD+KNN,5537920.998623744,0.10598547774920641,0.4585717143305183,3791875.539894523,54.65254095677384,0.65681661169818,5
52,20,Temporal_Matrix+SVD+KNN,5926144.646345324,0.10333654791996036,0.4741992575510469,4057580.844532096,57.99337110339344,0.6197930874107267,5
52,30,Temporal_Matrix+SVD+KNN,6230328.331084545,0.10864072015846783,0.4977103471028843,4280229.468382434,60.827217170736226,0.5829169207239807,5
52,40,Temporal_Matrix+SVD+KNN,6427844.705018859,0.1120848919527941,0.5127399799780137,4428809.526982742,63.717504142281214,0.5607437178955965,5
3,10,Temporal_Matrix+SVD+KNN,15592772.024509646,0.07793557092007213,0.29865085451285206,11017802.231170375,27.032045272205725,0.7939047206958356,5
3,20,Temporal_Matrix+SVD+KNN,16629854.029295148,0.08311909941691954,0.31400904885973335,11774187.100136138,29.994222400483327,0.7694476589080329,5
3,30,Temporal_Matrix+SVD+KNN,18073175.350217417,0.09033308747435907,0.34325058662937125,12689349.410393609,33.05939150258152,0.7217411415592625,5
3,40,Temporal_Matrix+SVD+KNN,20335285.560487345,0.1016395344899631,0.3833424169497329,14358210.969157085,36.922669017688,0.6576514817636503,5
108,10,Temporal_Matrix+SVD+KNN,2839815.221242544,0.11254001815847821,0.29429814611059363,2123446.4221371366,30.81224069049302,0.5898530594701256,5
108,20,Temporal_Matrix+SVD+KNN,3063112.5383359455,0.10444980075951964,0.3154262272232714,2238484.103208442,54.36690272828749,0.5522829581530054,5
108,30,Temporal_Matrix+SVD+KNN,3135934.673918296,0.10693298002807873,0.32505985188737474,2319782.0097187147,48.938443245324784,0.5160598745574124,5
108,40,Temporal_Matrix+SVD+KNN,3288564.124684491,0.11213752786073024,0.341169489577338,2427516.493772344,54.870099204220026,0.4682518997743511,5
245,10,Temporal_Matrix+SVD+KNN,133864.65555657723,0.09523288717793307,1.7696985751734557,64179.21428177497,675.2309177504446,0.2836282599711297,5
245,20,Temporal_Matrix+SVD+KNN,163191.0359640646,0.08187847717150895,2.02275725720771,68802.16487998213,716.6290105359222,0.24661026784505924,5
245,30,Temporal_Matrix+SVD+KNN,189947.05779450346,0.0605534462849628,2.2803242333905134,73424.93729449704,883.5849241253962,0.15161348447422351,5
245,40,Temporal_Matrix+SVD+KNN,206176.83626676825,0.04067727245386243,2.4634191352713923,76064.43719648069,976.6977572289786,0.11902600018704002,5
195,10,Temporal_Matrix+SVD+KNN,104687.59504105661,0.09873514041554489,1.4309974458872425,54512.528211876794,275.4279722574867,0.3013254338878556,5
195,20,Temporal_Matrix+SVD+KNN,151643.13311814927,0.058385432075558484,1.7851940298506053,64501.956881069455,248.8937791053341,0.1881065273375,5
195,30,Temporal_Matrix+SVD+KNN,153999.35453683074,0.05094600372429774,1.869134497029357,64425.39436707798,256.44068805161385,0.15681929002188744,5
195,40,Temporal_Matrix+SVD+KNN,144394.3789561314,0.047768489616022265,1.7838172203521632,60587.36239003948,221.17783048880875,0.16150770859706587,5
198,10,Temporal_Matrix+SVD+KNN,699344.5055606061,0.05583340816341277,1.1011712218632852,350983.6308027722,237.21653610095888,0.5675043064081222,5
198,20,Temporal_Matrix+SVD+KNN,860636.847498209,0.06201311529868085,1.250620351608122,398296.3250293535,241.01535684742413,0.45070535134600676,5
198,30,Temporal_Matrix+SVD+KNN,883322.5697568952,0.06364773309845462,1.2707604338243224,420369.1791600327,236.43153623191805,0.41725899806105304,5
198,40,Temporal_Matrix+SVD+KNN,921846.353138622,0.06642356105369146,1.3136574321377903,443617.2240312253,244.51918915481636,0.36580469197894383,5
19,10,Temporal_Matrix+SVD+KNN,2028702.0696785692,0.11541911701000729,3.544955551035451,668461.5790467812,6385.516901868346,-0.032094246350031996,5
19,20,Temporal_Matrix+SVD+KNN,1680619.8664403684,0.09561564702537002,3.669340440282101,584288.5846838139,7443.954346708162,-0.06894792167429076,5
19,30,Temporal_Matrix+SVD+KNN,1713271.052338775,0.06444091241627402,3.931708022454185,586141.0715247563,8337.502070527607,-0.09247401896856777,5
19,40,Temporal_Matrix+SVD+KNN,1652201.3254743684,0.06214390931522773,3.9581301997983975,589063.2017499984,6460.901073456123,-0.15427286363164106,5
247,10,Temporal_Matrix+SVD+KNN,103587.63138809508,0.11105334528491988,1.8646770961282346,47146.574733532085,7655.8040048066505,0.20924284051500242,5
247,20,Temporal_Matrix+SVD+KNN,340330.43466615636,0.030097880201266615,4.450055145255799,67974.30568976751,10309.744863432752,0.043610708530035236,5
247,30,Temporal_Matrix+SVD+KNN,285024.8882397595,0.02520681098954556,4.015576842928159,64177.313743466286,9106.370245845146,0.05457568370984833,5
247,40,Temporal_Matrix+SVD+KNN,260669.6504308489,0.02305290127363955,3.7630908424539484,63766.81307058774,8237.215560764547,0.05594828742331426,5
252,10,Temporal_Matrix+SVD+KNN,127545.99605112821,0.05894655242617094,2.620732439540304,42441.29891151339,1261.619049994413,0.17166951157422594,5
252,20,Temporal_Matrix+SVD+KNN,126692.67173392265,0.05855218076294349,2.538393413347842,49437.772883125705,6980.819237948364,0.13110703621276776,5
252,30,Temporal_Matrix+SVD+KNN,125991.70137441573,0.058228220879253355,2.5791134910546094,48243.196157888844,4581.439177134447,0.09691355860404516,5
252,40,Temporal_Matrix+SVD+KNN,132394.12036048775,0.06118715756171512,2.6588780317778378,44601.99229804744,1390.1931108045696,0.04471944201401179,5
141,10,Temporal_Matrix+SVD+KNN,996526.8122087074,0.08387466953868021,1.3752513994036255,474734.7560321799,231.79826757489815,0.07282713051510581,5
141,20,Temporal_Matrix+SVD+KNN,1085253.7288911084,0.07271413830001718,1.4428476299457345,520013.5318469379,295.230393917481,0.0413635965229604,5
141,30,Temporal_Matrix+SVD+KNN,1075750.64743728,0.07206770057471946,1.4347739354379034,546552.1088607308,302.9344191553114,-0.004487214883526658,5
141,40,Temporal_Matrix+SVD+KNN,1036292.1087515887,0.06942425698684825,1.3907338089375387,540270.3416936216,355.3620779953516,0.003080757933964673,5
269,10,Temporal_Matrix+SVD+KNN,153139.6837384171,0.07594753979534571,2.1753683715382066,73372.77332909519,5329.439695712049,0.024140514323274576,5
269,20,Temporal_Matrix+SVD+KNN,174121.75565751593,0.07744855436549093,2.2438001394878047,77268.1145120127,3642.9365733567706,-0.014797519720720853,5
269,30,Temporal_Matrix+SVD+KNN,229111.8036669901,0.034127496630604444,2.71691791939764,82342.08473404945,3186.2820703203793,-0.019894003102809865,5
269,40,Temporal_Matrix+SVD+KNN,227791.94507791742,0.03393089624236376,2.6186024634750478,91053.7029210294,5643.325181905562,-0.05020013409380519,5
51,10,Temporal_Matrix+SVD+KNN,16813.436036465646,0.07422518024521883,3.5019801675058826,4812.421932562713,155.8727370277505,-0.01641585512092103,5
51,20,Temporal_Matrix+SVD+KNN,21973.495410757983,0.0508230604134274,4.0072154108491596,5389.648532886073,119.77718457918378,-0.03154466875438833,5
51,30,Temporal_Matrix+SVD+KNN,24531.965281668552,0.056740610916182675,4.204871427270307,5542.492296767687,91.75030291407094,-0.012490617388100755,5
51,40,Temporal_Matrix+SVD+KNN,26304.921269122664,0.06084132623599532,4.316154281671887,5815.487830575266,75.68335153356557,-0.037151947526481655,5
54,10,Temporal_Matrix+SVD+KNN,579244.9851117785,0.11173131078538674,1.3278359262656563,262711.66695164976,230.59891257068918,0.428300593211691,5
54,20,Temporal_Matrix+SVD+KNN,587318.3416352752,0.08794362906796974,1.2858640580325151,278814.7551400183,236.36700032599336,0.4448454029842268,5
54,30,Temporal_Matrix+SVD+KNN,568109.9006825746,0.08505991956144543,1.2696989259988325,280499.9546315041,255.13693541482814,0.44706900964148943,5
54,40,Temporal_Matrix+SVD+KNN,575338.2772755075,0.08614218398038263,1.2775315503654845,287745.7829990266,290.5782988158421,0.4344764443571685,5
9,10,Temporal_Matrix+SVD+KNN,9211562.773325434,0.05129685876703167,0.7562941275813995,4597227.481944612,52.13926999806184,0.4573036795223925,5
9,20,Temporal_Matrix+SVD+KNN,9874480.744996034,0.05401775189006612,0.7915819459865295,4780555.03189377,58.857115240011694,0.46097633534391724,5
9,30,Temporal_Matrix+SVD+KNN,9683970.72061134,0.05297557828159584,0.7828867872956421,4961547.788732985,60.804380526438905,0.41981625831666614,5
9,40,Temporal_Matrix+SVD+KNN,11105083.570728036,0.060749690493449596,0.8803495136652884,5445634.102514573,65.9233580401549,0.3173945896798631,5
268,10,Temporal_Matrix+SVD+KNN,240077.37319881638,0.06710906829243199,3.513934427322927,79455.02744455759,5504.958259127902,-0.052693844323387085,5
268,20,Temporal_Matrix+SVD+KNN,237094.1464867692,0.06526092079201894,3.492391287491955,82052.99034671608,5169.440239088818,-0.09592285516963739,5
268,30,Temporal_Matrix+SVD+KNN,225931.51181297295,0.05143983246121353,3.2227336170621053,62858.928129484644,3649.6336457370744,0.06461108944977212,5
268,40,Temporal_Matrix+SVD+KNN,242910.42627019298,0.05530557260540233,3.4725246157924876,63155.39202410042,2778.533149776819,0.03718941325463132,5
103,10,Temporal_Matrix+SVD+KNN,200470.80082213908,0.07385434550032938,1.3536942516713126,93094.18340083968,109.24838520117454,0.08392790290680419,5
103,20,Temporal_Matrix+SVD+KNN,193000.4369146454,0.07110222980679892,1.279721348727692,92729.91523477441,114.54135090578515,0.09151990961550627,5
103,30,Temporal_Matrix+SVD+KNN,222332.86527343866,0.07819402463924882,1.4506392859128923,95028.10488333688,109.21222293180206,0.05559067978367438,5
103,40,Temporal_Matrix+SVD+KNN,230934.9402218109,0.041593749589287056,1.5291416103206126,94395.57494324281,108.8288514439327,0.04671813757573928,5
67,10,Temporal_Matrix+SVD+KNN,4929165.644199775,0.11382512329570951,0.530213994201102,3341125.6738420487,54.05223668996722,0.5425771537026267,5
67,20,Temporal_Matrix+SVD+KNN,5827343.118884912,0.07468666080347972,0.5978838289395664,3707522.773826582,56.10995181159223,0.4680456856878217,5
67,30,Temporal_Matrix+SVD+KNN,6113264.174655182,0.0619680510088051,0.6274295121793377,3785359.685591879,59.781689754377524,0.43685575576895475,5
67,40,Temporal_Matrix+SVD+KNN,6453060.037098111,0.06541244450054096,0.6517161734901088,4029013.528186006,62.2952437324652,0.3871857073440048,5
46,10,Temporal_Matrix+SVD+KNN,503451.40157101635,0.08252786691209096,1.272709357091128,248012.60456413255,916.2436725001273,0.45725420900393765,5
46,20,Temporal_Matrix+SVD+KNN,453429.36342089134,0.07432770544196413,1.1138793348294396,242961.77348369424,990.3807246196083,0.5396603065381612,5
46,30,Temporal_Matrix+SVD+KNN,475650.2085759962,0.07520225958760089,1.143007944780808,256462.64009343786,1114.3691811151466,0.5112852283673568,5
46,40,Temporal_Matrix+SVD+KNN,472808.9317051257,0.07475090102323083,1.1578551001355974,260051.4442742571,8002.650153312894,0.4906092345858465,5
213,10,Temporal_Matrix+SVD+KNN,602038.5344859031,0.08282671140125551,2.1690734840037504,224357.3892449715,165.13069294081288,0.01967375878398503,5
213,20,Temporal_Matrix+SVD+KNN,569965.6346216856,0.07838948479617151,2.069432759340357,223076.66916446484,163.43185731635216,0.0034493142019177414,5
213,30,Temporal_Matrix+SVD+KNN,549872.9737529327,0.07562606672670988,2.00545056889549,213770.13476407024,152.0004814456628,0.044468591660293155,5
213,40,Temporal_Matrix+SVD+KNN,555835.5423566068,0.07644612087122699,2.0235858816645846,226377.9845785437,165.85349846347555,-0.016233730413766745,5
152,10,Temporal_Matrix+SVD+KNN,546032.6763217035,0.08525144188321462,0.5490639058310947,305599.86298951536,309.8507663220149,0.8565699357900343,5
152,20,Temporal_Matrix+SVD+KNN,623161.8967118221,0.08843905998477312,0.5825046862861091,364910.06658769865,338.248043081415,0.8317287499601143,5
152,30,Temporal_Matrix+SVD+KNN,699692.5150842203,0.0779352352289158,0.6674229697089695,402523.7116904588,364.9449373271804,0.7838438988393124,5
152,40,Temporal_Matrix+SVD+KNN,887569.798207943,0.09886194223056849,0.8337622821417852,482180.9371835359,377.9062639452628,0.665059932306059,5
193,10,Temporal_Matrix+SVD+KNN,1027067.2526396237,0.09318887396780252,0.5044943008298273,730363.4839694059,50.42030005671611,0.345054311423755,5
193,20,Temporal_Matrix+SVD+KNN,969044.4830725477,0.08739200974428755,0.478088415765238,702513.9025573571,56.8180813695849,0.36838118474766435,5
193,30,Temporal_Matrix+SVD+KNN,1032188.9325640437,0.0930866093644841,0.5050558057474817,743495.602509694,60.37772119045197,0.3076533645053049,5
193,40,Temporal_Matrix+SVD+KNN,1083149.9687397713,0.0976824637838057,0.527286031889682,791142.2757175796,63.409366142804345,0.24505375461490908,5
134,10,Temporal_Matrix+SVD+KNN,1660528.7151708982,0.056697913411676605,2.4069366037501614,710836.9402378821,547.8679715430351,-0.1283239791296653,5
134,20,Temporal_Matrix+SVD+KNN,1529505.4198876738,0.052223236799656056,2.127224723075835,720037.2023381062,546.6938010000143,-0.17218941055877934,5
134,30,Temporal_Matrix+SVD+KNN,1601846.8518710267,0.05469325337087572,2.1794858382244455,754133.8524864253,503.8255415688744,-0.20090814361990628,5
134,40,Temporal_Matrix+SVD+KNN,1878103.6294781056,0.037858699192746315,2.493421893112282,775881.2738888393,450.8074688880406,-0.17917906947243623,5
185,10,Temporal_Matrix+SVD+KNN,378248.53259035206,0.09514856818537999,1.085960130548979,222794.41860966184,392.68609839549555,0.31489423834603236,5
185,20,Temporal_Matrix+SVD+KNN,439060.3794591612,0.07653509907124009,1.1917723965079254,240758.1413302445,430.37240491894977,0.23437265927828865,5
185,30,Temporal_Matrix+SVD+KNN,480712.6867274448,0.08379285428584754,1.2683938981963494,251790.7621526609,359.65902121009793,0.1834124978292755,5
185,40,Temporal_Matrix+SVD+KNN,497687.5235099998,0.08143698991902237,1.2898838317804135,260629.4198555485,518.7449212591922,0.15934769867247967,5
191,10,Temporal_Matrix+SVD+KNN,261036.6936745459,0.07868842975899037,1.6738759713717588,110129.08093888922,962.7320055285705,0.3375581289666567,5
191,20,Temporal_Matrix+SVD+KNN,278680.0588016637,0.06302281487871576,1.7405656432169345,118382.52708736659,979.3897366170784,0.3085937353654492,5
191,30,Temporal_Matrix+SVD+KNN,301171.25740448997,0.06810914452871471,1.8177066278629512,121083.5227165254,1040.8661718560606,0.29538607341848977,5
191,40,Temporal_Matrix+SVD+KNN,332800.6838426166,0.07402629925544484,1.9129547590979858,127410.14348949162,861.6927412002161,0.24819774440556508,5
178,10,Temporal_Matrix+SVD+KNN,923203.0990607248,0.08407435140280319,0.5372608240175588,604579.3152850427,47.470185341934496,0.309336365847127,5
178,20,Temporal_Matrix+SVD+KNN,951257.9263716061,0.06440338409455441,0.5432756852201044,614543.8236309605,50.32825879178651,0.30881349102477573,5
178,30,Temporal_Matrix+SVD+KNN,966414.9372615691,0.06542956507766068,0.5511344449299146,630783.9763892953,50.8458440645414,0.30806548965559444,5
178,40,Temporal_Matrix+SVD+KNN,959548.0742199513,0.06496465518757347,0.550208402210867,641422.5453291457,53.759416921589995,0.2960560697496766,5
10,10,Temporal_Matrix+SVD+KNN,2332890.626516352,0.07863414516997175,0.527557732181027,1411319.1880104216,75.46283806031929,0.8212133888913368,5
10,20,Temporal_Matrix+SVD+KNN,2570913.7308985656,0.08665712881569354,0.5400603575040214,1560760.8869235541,77.45712886377153,0.7982630927415948,5
10,30,Temporal_Matrix+SVD+KNN,2819586.076348683,0.08259961726838119,0.5946803124366213,1674788.930000273,84.60368011516817,0.7605905992046073,5
10,40,Temporal_Matrix+SVD+KNN,2954554.395372886,0.08655350666664098,0.6272491390481586,1774116.8393523286,90.44587110851765,0.7332273783723124,5
226,10,Temporal_Matrix+SVD+KNN,372764.99888467346,0.052271662074270954,7.228592532908305,54138.19487108854,376.22048062690976,-0.005772442416635437,5
226,20,Temporal_Matrix+SVD+KNN,297759.4572467113,0.04175272371807997,6.979944054579398,43406.34939797667,403.8694167555055,0.026793001047808795,5
226,30,Temporal_Matrix+SVD+KNN,288260.36690772674,0.04042073279438586,7.191006470718094,40821.90453610917,295.7183132176531,-0.006488920926768449,5
226,40,Temporal_Matrix+SVD+KNN,306853.74702515826,0.043027952293664865,6.898850656314422,44061.63706767135,292.74356223677864,0.029374492769313254,5
99,10,Temporal_Matrix+SVD+KNN,425899.5462902935,0.08919680831370042,1.2886855317604098,172448.05323610693,680.4667905485915,0.6677434518766272,5
99,20,Temporal_Matrix+SVD+KNN,470048.62507767125,0.09843693537130604,1.2728075899720863,201130.49051997525,756.8535677921437,0.6452154918079496,5
99,30,Temporal_Matrix+SVD+KNN,476857.9583623184,0.08981352393607724,1.3332554618728523,205029.8574413053,955.5002020152493,0.6211218091481552,5
99,40,Temporal_Matrix+SVD+KNN,483619.2725228274,0.09108697956483454,1.394600541440169,209137.30317340212,1077.1729993558986,0.5841808156329558,5
110,10,Temporal_Matrix+SVD+KNN,1374762.305352113,0.07651398926915082,1.9689124904935411,678576.0146044348,2079.7106979098535,-0.011325543866626875,5
110,20,Temporal_Matrix+SVD+KNN,1424917.9605381056,0.05588028595497437,1.7390491814659006,487819.2737864628,536.6365427021551,0.2605587353660608,5
110,30,Temporal_Matrix+SVD+KNN,1630000.414263699,0.0637683152350363,2.003367010166417,685974.6422662293,1703.8826873371438,0.0978902124063935,5
110,40,Temporal_Matrix+SVD+KNN,2999605.6628685906,0.02276128961857744,3.4876549275776854,727396.873602543,1548.965807078134,0.012694276896466072,5
220,10,Temporal_Matrix+SVD+KNN,247626.26386176175,0.05856301388851987,1.5851975999564392,98398.03902329433,187.32034773346933,0.40221438844298696,5
220,20,Temporal_Matrix+SVD+KNN,307308.88029678416,0.04295961950282024,1.7923355451146563,108125.97913367898,200.88986064274218,0.32610762503565927,5
220,30,Temporal_Matrix+SVD+KNN,275948.3672081717,0.0385756403988031,1.669089872161911,105113.41632960594,207.62141977034872,0.3555619139762415,5
220,40,Temporal_Matrix+SVD+KNN,267067.72747033637,0.03733418944004595,1.6573953390850429,105052.93499762415,221.92826033545637,0.3550480578962164,5
95,10,Temporal_Matrix+SVD+KNN,1525819.380023464,0.08330436587849376,0.9025151991654213,744310.7223799648,62.56008169521132,0.40239079858116633,5
95,20,Temporal_Matrix+SVD+KNN,1559165.8966421576,0.06623990343032826,0.8861226562767612,784477.3712978319,65.39655803080382,0.3933605884611965,5
95,30,Temporal_Matrix+SVD+KNN,1591809.6446378327,0.06762674669023684,0.8969206143312569,791629.7514513009,62.338248900685564,0.37334631286938635,5
95,40,Temporal_Matrix+SVD+KNN,1747255.263491969,0.06236268317647865,0.9607944286137443,824908.7924487327,59.76607556285356,0.3259683367691484,5
2,10,Temporal_Matrix+SVD+KNN,73473190.29201943,0.08905195879420738,0.3805185847473516,49816631.10579725,30.210548141969618,0.42171595947832785,5
2,20,Temporal_Matrix+SVD+KNN,75863745.10491082,0.07712283326521636,0.39514712745448155,51623269.34525216,32.305327065526804,0.37260606522792195,5
2,30,Temporal_Matrix+SVD+KNN,79129092.69173948,0.0796317782147243,0.4085393249543561,52289814.99451754,32.3251446917067,0.35939097404007203,5
2,40,Temporal_Matrix+SVD+KNN,81538846.43523721,0.0820568404658721,0.41917804838874684,55131111.9954393,34.07617117439125,0.30535922907491764,5
281,10,Temporal_Matrix+SVD+KNN,6.575928135825479,0.1116835620894273,0.5693306316677621,4.672901318683911,57.09068141538912,0.0009928823679534737,5
281,20,Temporal_Matrix+SVD+KNN,6.513434893991887,0.11025600745923674,0.5717949081307343,4.605051546816915,60.11011079708912,-0.01777114755959386,5
