timestamp,Data,Intervalo,Vazao,Hora_inicio
2023-10-13 00:00:00,2023-10-13,00:00:00 a 05:59:59,892444656.7398117,00:00:00
2023-10-13 06:00:00,2023-10-13,06:00:00 a 11:59:59,908067833.5,06:00:00
2023-10-13 12:00:00,2023-10-13,12:00:00 a 17:59:59,887881101.0,12:00:00
2023-10-13 18:00:00,2023-10-13,18:00:00 a 23:59:59,892338042.0,18:00:00
2023-10-14 00:00:00,2023-10-14,00:00:00 a 05:59:59,846202947.0,00:00:00
2023-10-14 06:00:00,2023-10-14,06:00:00 a 11:59:59,894958452.0,06:00:00
2023-10-14 12:00:00,2023-10-14,12:00:00 a 17:59:59,885001014.5,12:00:00
2023-10-14 18:00:00,2023-10-14,18:00:00 a 23:59:59,890929008.0830218,18:00:00
2023-10-15 00:00:00,2023-10-15,00:00:00 a 05:59:59,871892521.0,00:00:00
2023-10-15 06:00:00,2023-10-15,06:00:00 a 11:59:59,894437492.5,06:00:00
2023-10-15 12:00:00,2023-10-15,12:00:00 a 17:59:59,897057979.0,12:00:00
2023-10-15 18:00:00,2023-10-15,18:00:00 a 23:59:59,899680408.5,18:00:00
2023-10-16 00:00:00,2023-10-16,00:00:00 a 05:59:59,878968666.0,00:00:00
2023-10-16 06:00:00,2023-10-16,06:00:00 a 11:59:59,847251102.0,06:00:00
2023-10-16 12:00:00,2023-10-16,12:00:00 a 17:59:59,861407645.5,12:00:00
2023-10-16 18:00:00,2023-10-16,18:00:00 a 23:59:59,889502607.7096101,18:00:00
2023-10-17 00:00:00,2023-10-17,00:00:00 a 05:59:59,880860565.3557848,00:00:00
2023-10-17 06:00:00,2023-10-17,06:00:00 a 11:59:59,904397885.0,06:00:00
2023-10-17 12:00:00,2023-10-17,12:00:00 a 17:59:59,904136329.5,12:00:00
2023-10-17 18:00:00,2023-10-17,18:00:00 a 23:59:59,909641252.5,18:00:00
2023-10-18 00:00:00,2023-10-18,00:00:00 a 05:59:59,880284041.0,00:00:00
2023-10-18 06:00:00,2023-10-18,06:00:00 a 11:59:59,911736719.0,06:00:00
2023-10-18 12:00:00,2023-10-18,12:00:00 a 17:59:59,875823888.0,12:00:00
2023-10-18 18:00:00,2023-10-18,18:00:00 a 23:59:59,891585273.5959439,18:00:00
2023-10-22 00:00:00,2023-10-22,00:00:00 a 05:59:59,889361843.4909297,00:00:00
2023-10-22 06:00:00,2023-10-22,06:00:00 a 11:59:59,888930717.0,06:00:00
2023-10-22 12:00:00,2023-10-22,12:00:00 a 17:59:59,921698897.0,12:00:00
2023-10-22 18:00:00,2023-10-22,18:00:00 a 23:59:59,911475454.0,18:00:00
2023-10-23 00:00:00,2023-10-23,00:00:00 a 05:59:59,892338018.5,00:00:00
2023-10-23 06:00:00,2023-10-23,06:00:00 a 11:59:59,434843596.5,06:00:00
2023-10-23 12:00:00,2023-10-23,12:00:00 a 17:59:59,878165495.0,12:00:00
2023-10-23 18:00:00,2023-10-23,18:00:00 a 23:59:59,890634263.2662205,18:00:00
