Data,Intervalo,Vazao
 6-9-2023,00:00:00 a 05:59:59,893388060.5
 6-9-2023,06:00:00 a 11:59:59,700449118.0
 6-9-2023,12:00:00 a 17:59:59,890764822.0
 6-9-2023,18:00:00 a 23:59:59,862585190.5
 7-9-2023,00:00:00 a 05:59:59,855115823.0
 7-9-2023,06:00:00 a 11:59:59,790362861.5
 7-9-2023,12:00:00 a 17:59:59,913311186.5
 7-9-2023,18:00:00 a 23:59:59,910952677.0
 8-9-2023,00:00:00 a 05:59:59,873728076.5
 8-9-2023,06:00:00 a 11:59:59,916455993.5
 8-9-2023,12:00:00 a 17:59:59,879754868.0
 8-9-2023,18:00:00 a 23:59:59,846988491.5
 9-9-2023,00:00:00 a 05:59:59,908590811.5
 9-9-2023,06:00:00 a 11:59:59,896270164.0
 9-9-2023,12:00:00 a 17:59:59,866386937.5
 9-9-2023,18:00:00 a 23:59:59,890768012.5
 10-9-2023,00:00:00 a 05:59:59,900202274.0
 10-9-2023,06:00:00 a 11:59:59,899680056.5
 10-9-2023,12:00:00 a 17:59:59,914623479.5
 10-9-2023,18:00:00 a 23:59:59,875037801.0
 11-9-2023,00:00:00 a 05:59:59,865599966.5
 11-9-2023,06:00:00 a 11:59:59,875212388.67
 11-9-2023,12:00:00 a 17:59:59,925893580.0
 11-9-2023,18:00:00 a 23:59:59,928516137.0
 18-9-2023,00:00:00 a 05:59:59,-1
 18-9-2023,06:00:00 a 11:59:59,851444209.0
 18-9-2023,12:00:00 a 17:59:59,855638016.0
 18-9-2023,18:00:00 a 23:59:59,907891376.0
 19-9-2023,00:00:00 a 05:59:59,911205254.0
 19-9-2023,06:00:00 a 11:59:59,861145695.0
 19-9-2023,12:00:00 a 17:59:59,908854127.5
 19-9-2023,18:00:00 a 23:59:59,881592532.5
 20-9-2023,00:00:00 a 05:59:59,899418250.0
 20-9-2023,06:00:00 a 11:59:59,799016947.5
 20-9-2023,12:00:00 a 17:59:59,858261316.0
 20-9-2023,18:00:00 a 23:59:59,876786599.67
 21-9-2023,00:00:00 a 05:59:59,728237212.0
 21-9-2023,06:00:00 a 11:59:59,810027876.0
 21-9-2023,12:00:00 a 17:59:59,872066455.0
 21-9-2023,18:00:00 a 23:59:59,849869205.0
 22-9-2023,00:00:00 a 05:59:59,892863505.5
 22-9-2023,06:00:00 a 11:59:59,850745146.33
 22-9-2023,12:00:00 a 17:59:59,892076833.5
 22-9-2023,18:00:00 a 23:59:59,927993425.0
 23-9-2023,00:00:00 a 05:59:59,888319890.0
 23-9-2023,06:00:00 a 11:59:59,890766464.5
 23-9-2023,12:00:00 a 17:59:59,881853857.0
 23-9-2023,18:00:00 a 23:59:59,858784107.0
 24-9-2023,00:00:00 a 05:59:59,914092737.0
 24-9-2023,06:00:00 a 11:59:59,861667963.0
 24-9-2023,12:00:00 a 17:59:59,871364259.0
 24-9-2023,18:00:00 a 23:59:59,887092821.0
 25-9-2023,00:00:00 a 05:59:59,808979077.0
 25-9-2023,06:00:00 a 11:59:59,878444088.5
 25-9-2023,12:00:00 a 17:59:59,905970519.0
 25-9-2023,18:00:00 a 23:59:59,853805313.0
 26-9-2023,00:00:00 a 05:59:59,870580449.0
 26-9-2023,06:00:00 a 11:59:59,850919261.5
 26-9-2023,12:00:00 a 17:59:59,919078196.0
 26-9-2023,18:00:00 a 23:59:59,837023566.0
 27-9-2023,00:00:00 a 05:59:59,860617566.5
 27-9-2023,06:00:00 a 11:59:59,884998338.0
 27-9-2023,12:00:00 a 17:59:59,-1
 27-9-2023,18:00:00 a 23:59:59,-1
 29-9-2023,00:00:00 a 05:59:59,832569778.5
 29-9-2023,06:00:00 a 11:59:59,848826308.5
 29-9-2023,12:00:00 a 17:59:59,885784441.0
 29-9-2023,18:00:00 a 23:59:59,883426448.5
 30-9-2023,00:00:00 a 05:59:59,884212710.0
 30-9-2023,06:00:00 a 11:59:59,889981018.0
 30-9-2023,12:00:00 a 17:59:59,901776394.0
 30-9-2023,18:00:00 a 23:59:59,923271121.0
 1-10-2023,00:00:00 a 05:59:59,906756259.0
 1-10-2023,06:00:00 a 11:59:59,899941904.5
 1-10-2023,12:00:00 a 17:59:59,905969197.5
 1-10-2023,18:00:00 a 23:59:59,874776154.5
 2-10-2023,00:00:00 a 05:59:59,903523482.67
 2-10-2023,06:00:00 a 11:59:59,906145665.0
 2-10-2023,12:00:00 a 17:59:59,839909669.0
 2-10-2023,18:00:00 a 23:59:59,-1
 3-10-2023,00:00:00 a 05:59:59,927464637.0
 3-10-2023,06:00:00 a 11:59:59,-1
 3-10-2023,12:00:00 a 17:59:59,-1
 3-10-2023,18:00:00 a 23:59:59,-1
 5-10-2023,00:00:00 a 05:59:59,-1
 5-10-2023,06:00:00 a 11:59:59,-1
 5-10-2023,12:00:00 a 17:59:59,845677038.0
 5-10-2023,18:00:00 a 23:59:59,924843939.0
 6-10-2023,00:00:00 a 05:59:59,906321108.33
 6-10-2023,06:00:00 a 11:59:59,906496444.0
 6-10-2023,12:00:00 a 17:59:59,-1
 6-10-2023,18:00:00 a 23:59:59,-1
 8-10-2023,00:00:00 a 05:59:59,891550982.5
 8-10-2023,06:00:00 a 11:59:59,872677819.0
 8-10-2023,12:00:00 a 17:59:59,889717414.0
 8-10-2023,18:00:00 a 23:59:59,835977056.5
 9-10-2023,00:00:00 a 05:59:59,901513468.5
 9-10-2023,06:00:00 a 11:59:59,670303028.0
 9-10-2023,12:00:00 a 17:59:59,893123936.0
 9-10-2023,18:00:00 a 23:59:59,720897405.0
 10-10-2023,00:00:00 a 05:59:59,882551691.67
 10-10-2023,06:00:00 a 11:59:59,894698460.0
 10-10-2023,12:00:00 a 17:59:59,861145326.0
 10-10-2023,18:00:00 a 23:59:59,805310193.0
 11-10-2023,00:00:00 a 05:59:59,-1
 11-10-2023,06:00:00 a 11:59:59,928512608.0
 11-10-2023,12:00:00 a 17:59:59,766507577.33
 11-10-2023,18:00:00 a 23:59:59,823655590.5
 12-10-2023,00:00:00 a 05:59:59,897844238.0
 12-10-2023,06:00:00 a 11:59:59,910688392.0
 12-10-2023,12:00:00 a 17:59:59,825230055.33
 12-10-2023,18:00:00 a 23:59:59,-1
 13-10-2023,00:00:00 a 05:59:59,-1
 13-10-2023,06:00:00 a 11:59:59,900727768.5
 13-10-2023,12:00:00 a 17:59:59,843842636.5
 13-10-2023,18:00:00 a 23:59:59,902999307.33
 14-10-2023,00:00:00 a 05:59:59,857212337.0
 14-10-2023,06:00:00 a 11:59:59,788003767.5
 14-10-2023,12:00:00 a 17:59:59,888144360.0
 14-10-2023,18:00:00 a 23:59:59,853804038.0
 15-10-2023,00:00:00 a 05:59:59,908329994.5
 15-10-2023,06:00:00 a 11:59:59,887096673.0
 15-10-2023,12:00:00 a 17:59:59,900727908.0
 15-10-2023,18:00:00 a 23:59:59,896797040.5
 16-10-2023,00:00:00 a 05:59:59,853016621.5
 16-10-2023,06:00:00 a 11:59:59,902037528.0
 16-10-2023,12:00:00 a 17:59:59,826977897.0
 16-10-2023,18:00:00 a 23:59:59,-1
 17-10-2023,00:00:00 a 05:59:59,-1
 17-10-2023,06:00:00 a 11:59:59,811859730.0
 17-10-2023,12:00:00 a 17:59:59,881329141.0
 17-10-2023,18:00:00 a 23:59:59,880802635.0
 18-10-2023,00:00:00 a 05:59:59,891291179.5
 18-10-2023,06:00:00 a 11:59:59,852754917.5
 18-10-2023,12:00:00 a 17:59:59,868748135.5
 18-10-2023,18:00:00 a 23:59:59,-1
 22-10-2023,00:00:00 a 05:59:59,928514976.0
 22-10-2023,06:00:00 a 11:59:59,879407587.33
 22-10-2023,12:00:00 a 17:59:59,880804832.0
 22-10-2023,18:00:00 a 23:59:59,903872442.5
 23-10-2023,00:00:00 a 05:59:59,886834711.0
 23-10-2023,06:00:00 a 11:59:59,809240363.5
 23-10-2023,12:00:00 a 17:59:59,-1
 23-10-2023,18:00:00 a 23:59:59,-1
 
