id_dataset,missing_rate,imputation,rmse,nrmse,nrmse_mean,mae,mape,r2
127,20,arima,80843.30341978476,0.0413096816387256,1.9768730443706304,30860.66979555294,1579.08486702463,0.3855734241857179
127,20,kalman,82667.51301819006,0.0422418246185978,2.0214807067226253,33562.517517863904,1983.5204988390767,0.3575318033408167
127,20,knn_imputer,103269.38411233552,0.0527690631165355,2.52526125386498,55977.72741671014,5424.669491114819,-0.0025939120611928
127,20,linear_interpolation,79180.80433950528,0.0404601702404295,1.9362197128135337,25175.792212522992,546.9550362495529,0.4105842894933592
127,20,moving_average,78633.00937856403,0.0401802554610658,1.9228244030436736,25380.724446515324,580.8858961074551,0.4187115641608916
127,20,pca,103269.38411233552,0.0527690631165355,2.52526125386498,55977.72741671014,5424.669491114819,-0.0025939120611928
127,20,softimpute,110947.4528405726,0.0566924378593606,2.713014184034857,40894.53475527678,99.99999999998458,-0.1572216800288342
127,20,throughput_svd_knn,78987.88123392564,0.0403615895078874,1.9315021360827032,24053.2090692149,705.0097685261497,0.4134529994395594
127,30,arima,73793.35766017094,0.0377072680487256,1.8807287684668468,29430.526700466657,1372.461010275682,0.4007472738775274
127,30,kalman,76491.86278913346,0.0390861625651838,1.9495040131340835,33399.184656058074,2011.8169528114656,0.3561184958308889
127,30,knn_imputer,95395.2627014893,0.0487455084755567,2.431284069825963,54285.12642182804,5320.554109085207,-0.0014495872897055
127,30,linear_interpolation,73484.18990851486,0.0375492880942505,1.8728491882002936,24828.27120634413,551.2990292979144,0.4057580639319017
127,30,moving_average,73693.13187847521,0.0376560542195189,1.8781743717439696,26042.35459617539,565.5420142404009,0.4023739727518463
127,30,pca,95395.2627014893,0.0487455084755567,2.431284069825963,54285.12642182804,5320.554109085207,-0.0014495872897055
127,30,softimpute,103085.3652944562,0.0526750323377256,2.6272772816494245,39236.57621312744,99.99999999998484,-0.1694172714224184
127,30,throughput_svd_knn,72499.82928536917,0.0370462949922901,1.8477613564333528,24108.48141828908,819.4595445972163,0.4215718195914452
127,40,arima,73752.38696135078,0.0376863326532978,1.915334727589895,29066.85656622524,1297.4365051574684,0.3844897518933576
127,40,kalman,77584.15078495756,0.0396443048906031,2.0148448671481263,34708.80864075456,2188.658489256919,0.3188713492825967
127,40,knn_imputer,94053.99914885136,0.0480601434792082,2.4425635326611004,53609.33935720757,5218.82998666279,-0.0010082566807361
127,40,linear_interpolation,71774.62013301719,0.0366757242964145,1.8639725189149707,25040.73484268649,666.3747100065439,0.417058556093694
127,40,moving_average,73869.69707992853,0.0377462763152519,1.918381247889332,26770.622107218565,565.2970130608663,0.3825301406032868
127,40,pca,94053.99914885136,0.0480601434792082,2.4425635326611004,53609.33935720757,5218.82998666279,-0.0010082566807361
127,40,softimpute,101587.28761243678,0.0519095377389589,2.638201526246565,38506.26519686965,99.99999999998512,-0.1677822144509742
127,40,throughput_svd_knn,73100.32571346973,0.0373531394088426,1.898400827494748,24904.39745341175,861.3429537892291,0.395325365029717
128,10,arima,236279.3008887646,0.0898485052158464,1.6979531640264178,109271.55598728242,272.63490205883085,0.089342447900268
128,10,kalman,235895.4038650893,0.089702523009177,1.6951943986011022,112458.19607467276,292.4755168083246,0.0922992428087665
128,10,knn_imputer,247902.5857090662,0.0942684216574215,1.7814805536994662,140744.9902955718,531.1476386277328,-0.0024572300271714
128,10,linear_interpolation,211940.11220126232,0.0805931886751561,1.5230465924971737,87041.23718018546,115.17269277051447,0.2672934751252113
128,10,moving_average,209465.1488544919,0.0796520492848884,1.5052609810208784,86821.48807784486,126.77192856085856,0.2843061445812027
128,10,pca,247902.5857090662,0.0942684216574215,1.7814805536994662,140744.9902955718,531.1476386277328,-0.0024572300271714
128,10,softimpute,284023.3589079665,0.1080038503088279,2.041052090052653,139155.3700624267,99.9999999999996,-0.3158665816068966
128,10,throughput_svd_knn,241762.65498881743,0.0919336272202105,1.7373577094463533,114932.38841110944,291.55463438708904,0.0465845795125225
128,20,arima,263996.9493035138,0.0589160942897201,1.7970989967590885,113520.2120132477,270.1222689161267,0.0354998967260451
128,20,kalman,260573.34992844245,0.0581520509773861,1.773793625168706,119852.69827837756,313.1862040651932,0.0603535993623219
128,20,knn_imputer,268844.0267139202,0.0599978146296501,1.8300943702830468,142474.31863716972,521.0825916188852,-0.0002423651728435
128,20,linear_interpolation,277385.8227941893,0.0619040838672166,1.8882406981359647,103548.08973169482,130.23114072475784,-0.0648121129922285
128,20,moving_average,281961.7173119628,0.062925284428739,1.919390055993551,104211.49889769017,149.3967081214534,-0.1002332256362461
128,20,pca,268844.0267139202,0.0599978146296501,1.8300943702830468,142474.31863716972,521.0825916188852,-0.0002423651728435
128,20,softimpute,306332.6874341353,0.0683641441482849,2.085289874427623,146901.72871923537,99.99999999999962,-0.2986470814995927
128,20,throughput_svd_knn,268792.2125328917,0.0599862512794558,1.829741657068028,122028.39623524694,305.1655387247836,0.0001431501413221
128,30,arima,318224.8744110358,0.0566385179699896,2.039099970488026,122653.63052394189,271.68108926381825,0.0354699052621596
128,30,kalman,309288.3122627753,0.055047964633262,1.9818368679524112,130608.98826327515,320.7095746725763,0.0888821551089142
128,30,knn_imputer,324133.99993454345,0.0576902400038801,2.076964068016213,150741.02640941262,500.88629997942337,-0.0006834392084826
128,30,linear_interpolation,323145.66597610817,0.0575143336710744,2.0706310880780245,113324.11680373304,149.87013672564385,0.0054097296944455
128,30,moving_average,333209.1480624749,0.059305459245542,2.135115192481541,118182.56364287618,173.31728497960592,-0.0575024146236251
128,30,pca,324133.99993454345,0.0576902400038801,2.076964068016213,150741.02640941262,500.88629997942337,-0.0006834392084826
128,30,softimpute,359647.42100350844,0.0640110140826289,2.304524581592282,156061.4383878754,99.99999999999962,-0.2319736981396765
128,30,throughput_svd_knn,323521.1362569308,0.0575811608802513,2.073037001317716,132424.66512643092,304.1854512226655,0.0030971129329552
128,40,arima,302801.62652360625,0.0538934468807338,1.9734876065948408,118464.66089151366,264.12417656007284,0.0429943868087814
128,40,kalman,290090.0182396757,0.0516310006921718,1.890640622923604,128540.91354627266,352.5487853301892,0.1216580033696244
128,40,knn_imputer,309576.08582444047,0.0550991833447906,2.017639653018988,149027.24223836104,490.7538987522965,-0.0003060314831326
128,40,linear_interpolation,318006.6811488164,0.0565996833470645,2.072585445681615,114349.89692045342,171.15987012365517,-0.0555299641233231
128,40,moving_average,335622.3658033452,0.0597349702214981,2.18739439088616,119811.97737284994,197.5911209304825,-0.1757090645063486
128,40,pca,309576.08582444047,0.0550991833447906,2.017639653018988,149027.24223836104,490.7538987522965,-0.0003060314831326
128,40,softimpute,345471.0737000229,0.0614878697087539,2.2515826292328605,153434.77481780385,99.99999999999962,-0.2457229260915583
128,40,throughput_svd_knn,309997.391030438,0.0551741683770729,2.020385479097188,131713.04077648738,310.23285951389545,-0.0030305371858816
129,10,arima,98653.42214068044,0.0691125066655988,0.8975951118802676,53117.421891915335,175.80980117313354,0.6282537500089811
129,10,kalman,100467.1326009994,0.0703831171883591,0.9140971004400452,54219.95623977355,186.401050594668,0.6144592381220666
129,10,knn_imputer,161822.43787703777,0.1133661060482203,1.4723364489459718,107479.62562713827,500.50244760122825,-0.0002297453346569
129,10,linear_interpolation,102601.8293703421,0.0718785974413385,0.9335195730104972,45249.33686442098,89.57147076382897,0.5979014611628913
129,10,moving_average,93119.35302678536,0.0652355667660731,0.8472435551105865,46687.79512041224,108.12535530500278,0.6687909565913466
129,10,pca,161822.43787703777,0.1133661060482203,1.4723364489459718,107479.62562713827,500.50244760122825,-0.0002297453346569
129,10,softimpute,195602.6250243424,0.1370311078162691,1.7796844375295142,109908.60003016592,99.99999999999946,-0.4614085507858687
